price,signals,cash,positions,wealth
191.21,1,806.4599999999999,191.21,997.67
191.24,1,615.2199999999999,382.48,997.6999999999999
191.23,1,423.9899999999999,573.6899999999999,997.6799999999998
191.22,1,232.7699999999999,764.88,997.6499999999999
191.23,1,41.53999999999991,956.15,997.6899999999998
191.19,0,41.53999999999991,955.95,997.49
191.2,-1,232.7399999999999,764.8,997.5399999999998
191.22,-1,423.9599999999999,573.66,997.6199999999999
191.21,1,232.74999999999991,764.84,997.5899999999999
191.16,1,41.58999999999992,955.8,997.3899999999999
191.22,0,41.58999999999992,956.1,997.6899999999999
191.21,0,41.58999999999992,956.0500000000001,997.64
191.24,-1,232.82999999999993,764.96,997.79
191.29,-1,424.1199999999999,573.87,997.9899999999999
191.33,-1,615.4499999999999,382.66,998.1099999999999
191.3,-1,806.75,191.3,998.05
191.25,-1,998.0,0.0,998.0
191.25,0,998.0,0.0,998.0
191.25,0,998.0,0.0,998.0
191.22,0,998.0,0.0,998.0
191.22,0,998.0,0.0,998.0
191.22,0,998.0,0.0,998.0
191.25,0,998.0,0.0,998.0
191.25,0,998.0,0.0,998.0
191.22,0,998.0,0.0,998.0
191.22,0,998.0,0.0,998.0
191.16,0,998.0,0.0,998.0
191.15,1,806.85,191.15,998.0
191.18,1,615.6700000000001,382.36,998.0300000000001
191.15,-1,806.82,191.15,997.97
191.16,1,615.6600000000001,382.32,997.98
191.15,1,424.5100000000001,573.45,997.9600000000002
191.16,1,233.3500000000001,764.64,997.9900000000001
191.13,-1,424.48000000000013,573.39,997.8700000000001
191.16,-1,615.6400000000001,382.32,997.96
191.1,1,424.5400000000001,573.3,997.84
191.08,1,233.46000000000006,764.32,997.7800000000001
191.1,-1,424.56000000000006,573.3,997.86
191.07,-1,615.6300000000001,382.14,997.7700000000001
191.06,-1,806.69,191.06,997.75
190.97,-1,997.6600000000001,0.0,997.6600000000001
190.91,0,997.6600000000001,0.0,997.6600000000001
190.84,0,997.6600000000001,0.0,997.6600000000001
190.86,0,997.6600000000001,0.0,997.6600000000001
190.74,0,997.6600000000001,0.0,997.6600000000001
190.75,0,997.6600000000001,0.0,997.6600000000001
190.84,0,997.6600000000001,0.0,997.6600000000001
190.83,0,997.6600000000001,0.0,997.6600000000001
190.9,0,997.6600000000001,0.0,997.6600000000001
190.93,0,997.6600000000001,0.0,997.6600000000001
191.03,0,997.6600000000001,0.0,997.6600000000001
191.07,0,997.6600000000001,0.0,997.6600000000001
191.06,0,997.6600000000001,0.0,997.6600000000001
191.03,0,997.6600000000001,0.0,997.6600000000001
191.01,0,997.6600000000001,0.0,997.6600000000001
190.94,1,806.72,190.94,997.6600000000001
190.92,1,615.8000000000001,381.84,997.6400000000001
190.91,1,424.8900000000001,572.73,997.6200000000001
190.94,-1,615.8300000000002,381.88,997.7100000000002
190.91,-1,806.7400000000001,190.91,997.6500000000001
190.91,-1,997.6500000000001,0.0,997.6500000000001
190.87,0,997.6500000000001,0.0,997.6500000000001
190.89,1,806.7600000000001,190.89,997.6500000000001
190.84,1,615.9200000000001,381.68,997.6000000000001
190.83,1,425.09000000000003,572.49,997.58
190.95,-1,616.04,381.9,997.9399999999999
190.93,1,425.10999999999996,572.79,997.8999999999999
191.0,1,234.10999999999996,764.0,998.1099999999999
191.03,0,234.10999999999996,764.12,998.23
191.09,0,234.10999999999996,764.36,998.47
191.09,-1,425.19999999999993,573.27,998.4699999999999
191.06,1,234.13999999999993,764.24,998.3799999999999
191.02,1,43.11999999999992,955.1,998.2199999999999
191.03,0,43.11999999999992,955.15,998.2699999999999
191.03,0,43.11999999999992,955.15,998.2699999999999
191.06,0,43.11999999999992,955.3,998.4199999999998
191.09,0,43.11999999999992,955.45,998.5699999999999
191.08,0,43.11999999999992,955.4000000000001,998.52
191.19,0,43.11999999999992,955.95,999.0699999999999
191.18,0,43.11999999999992,955.9000000000001,999.02
191.11,0,43.11999999999992,955.5500000000001,998.67
191.12,-1,234.23999999999992,764.48,998.7199999999999
191.12,-1,425.3599999999999,573.36,998.7199999999999
191.1,-1,616.4599999999999,382.2,998.6599999999999
191.08,-1,807.54,191.08,998.62
191.12,1,616.42,382.24,998.66
191.08,-1,807.5,191.08,998.58
191.09,-1,998.59,0.0,998.59
191.12,1,807.47,191.12,998.59
191.13,1,616.34,382.26,998.6
191.13,1,425.21000000000004,573.39,998.6
191.09,1,234.12000000000003,764.36,998.48
191.16,1,42.960000000000036,955.8,998.76
191.19,0,42.960000000000036,955.95,998.9100000000001
191.16,0,42.960000000000036,955.8,998.76
191.18,0,42.960000000000036,955.9000000000001,998.8600000000001
191.19,0,42.960000000000036,955.95,998.9100000000001
191.18,0,42.960000000000036,955.9000000000001,998.8600000000001
191.19,-1,234.15000000000003,764.76,998.9100000000001
191.16,1,42.99000000000004,955.8,998.79
191.08,0,42.99000000000004,955.4000000000001,998.3900000000001
191.05,0,42.99000000000004,955.25,998.24
191.05,-1,234.04000000000005,764.2,998.2400000000001
191.04,-1,425.08000000000004,573.12,998.2
191.03,-1,616.11,382.06,998.1700000000001
191.03,-1,807.14,191.03,998.17
191.02,-1,998.16,0.0,998.16
190.91,0,998.16,0.0,998.16
190.88,0,998.16,0.0,998.16
