price,signals,cash,positions,wealth
30.36,0,27.180000000000287,971.52,998.7000000000003
30.37,-1,57.55000000000029,941.47,999.0200000000003
30.37,1,27.180000000000287,971.84,999.0200000000003
30.37,0,27.180000000000287,971.84,999.0200000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.36,0,27.180000000000287,971.52,998.7000000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.34,0,27.180000000000287,970.88,998.0600000000003
30.34,-1,57.52000000000029,940.54,998.0600000000003
30.34,-1,87.86000000000028,910.2,998.0600000000003
30.34,-1,118.20000000000029,879.86,998.0600000000003
30.34,1,87.86000000000028,910.2,998.0600000000003
30.34,1,57.52000000000028,940.54,998.0600000000003
30.34,1,27.18000000000028,970.88,998.0600000000003
30.34,0,27.18000000000028,970.88,998.0600000000003
30.34,0,27.18000000000028,970.88,998.0600000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.34,0,27.18000000000028,970.88,998.0600000000003
30.34,0,27.18000000000028,970.88,998.0600000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.32,0,27.18000000000028,970.24,997.4200000000003
30.29,0,27.18000000000028,969.28,996.4600000000003
30.32,-1,57.500000000000284,939.92,997.4200000000003
30.29,-1,87.79000000000028,908.6999999999999,996.4900000000002
30.29,0,87.79000000000028,908.6999999999999,996.4900000000002
30.3,-1,118.09000000000027,878.7,996.7900000000003
30.3,-1,148.39000000000027,848.4,996.7900000000002
30.3,-1,178.69000000000028,818.1,996.7900000000003
30.3,-1,208.9900000000003,787.8000000000001,996.7900000000004
30.3,-1,239.2900000000003,757.5,996.7900000000003
30.32,-1,269.6100000000003,727.6800000000001,997.2900000000004
30.3,-1,299.9100000000003,696.9,996.8100000000003
30.3,-1,330.2100000000003,666.6,996.8100000000004
30.3,-1,360.51000000000033,636.3000000000001,996.8100000000004
30.3,1,330.2100000000003,666.6,996.8100000000004
30.3,1,299.9100000000003,696.9,996.8100000000003
30.3,1,269.6100000000003,727.2,996.8100000000004
30.3,1,239.3100000000003,757.5,996.8100000000003
30.3,1,209.01000000000028,787.8000000000001,996.8100000000004
30.3,1,178.71000000000026,818.1,996.8100000000003
30.32,1,148.39000000000027,848.96,997.3500000000004
30.33,-1,178.72000000000025,818.91,997.6300000000002
30.32,1,148.40000000000026,848.96,997.3600000000004
30.32,1,118.08000000000027,879.28,997.3600000000002
30.34,1,87.74000000000026,910.2,997.9400000000003
30.34,0,87.74000000000026,910.2,997.9400000000003
30.32,1,57.420000000000265,939.92,997.3400000000003
30.32,1,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
30.32,0,27.100000000000264,970.24,997.3400000000003
