Date,Close
2022-12-13,18.32311482
2022-12-14,18.16736909
2022-12-15,17.8476694
2022-12-16,18.01963399
2022-12-17,18.01963399
2022-12-18,18.01967695
2022-12-19,18.21876417
2022-12-20,18.50106697
2022-12-21,18.51880972
2022-12-22,18.31630537
2022-12-23,18.42233784
2022-12-24,18.42232699
2022-12-25,18.42232699
2022-12-26,18.50712257
2022-12-27,18.54464164
2022-12-28,18.5431465
2022-12-29,18.73621731
2022-12-30,18.72955811
2022-12-31,18.72954487
